CPUID:,0x1067A
Processor:,Intel Core 2 Duo E7500 (Wolfdale-3M)
Platform:,LGA 775 (Socket T)
Revision:,R0
Lithography:,45nm

Session start:,12:28:45 - July 01 - 2011

Time,Core 0 Temp. (°),Core 1 Temp. (°),,Core 0,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 1,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),
12:28:46,32,32,,,32,40,3,1595.96,,32,38,3,1595.96,
12:28:47,32,32,,,32,40,0,1595.96,,32,38,0,1595.96,
12:28:48,32,32,,,32,40,0,1595.96,,32,38,6,1595.96,
12:28:49,32,32,,,32,40,1,1861.95,,32,38,4,1861.95,
12:28:50,32,32,,,32,40,12,1595.96,,32,38,15,1595.96,
12:28:51,32,32,,,32,40,0,1595.96,,32,38,0,1595.96,
12:28:52,32,32,,,32,40,0,1595.96,,32,38,0,1595.96,
12:28:53,32,32,,,32,40,0,1595.96,,32,38,0,1595.96,
12:28:54,34,34,,,32,40,7,1861.95,,32,38,9,1861.95,
12:28:55,32,32,,,32,40,4,1595.96,,32,38,6,1595.96,
12:28:56,32,32,,,32,40,0,1595.96,,32,38,0,1595.96,
12:28:57,32,32,,,32,40,0,1595.96,,32,38,3,1595.96,
12:28:58,32,32,,,32,40,3,1595.96,,32,38,3,1595.96,
12:28:59,32,32,,,32,40,1,1595.96,,32,38,3,1595.96,
12:29:00,32,32,,,32,40,0,1595.96,,32,38,0,1595.96,
12:29:01,32,32,,,32,40,0,1595.96,,32,38,0,1728.96,
12:29:02,32,32,,,32,40,7,1861.95,,32,38,4,1861.95,
12:29:03,37,37,,,32,40,37,2792.93,,32,38,38,2792.93,
12:29:04,34,34,,,32,40,32,2127.95,,32,38,41,1994.95,
12:29:05,32,32,,,32,40,6,1728.96,,32,38,4,1728.96,
12:29:06,32,32,,,32,40,6,1595.96,,32,38,7,1595.96,
12:29:07,32,32,,,32,40,3,1595.96,,32,38,9,1595.96,
12:29:08,32,32,,,32,40,0,1595.96,,32,38,1,1595.96,
12:29:09,32,32,,,32,40,0,1728.96,,32,38,0,1861.95,
12:29:10,33,33,,,32,40,15,1728.96,,32,38,17,1595.96,
12:29:11,32,32,,,32,40,0,1595.96,,32,38,0,1595.96,
12:29:12,33,33,,,32,40,0,1595.96,,32,38,0,1595.96,
12:29:13,32,32,,,32,40,0,1595.96,,32,38,0,1595.96,
12:29:14,33,33,,,32,40,12,1728.96,,32,38,12,1861.95,
12:29:15,32,32,,,32,40,9,1861.95,,32,38,16,1861.95,
12:29:16,32,32,,,32,40,4,1595.96,,32,38,1,1595.96,
12:29:17,32,32,,,32,40,1,1595.96,,32,38,1,1595.96,
12:29:18,32,32,,,32,40,0,1595.96,,32,38,0,1595.96,
12:29:19,32,32,,,32,40,0,1595.96,,32,38,0,1595.96,
12:29:20,32,32,,,32,40,1,1595.96,,32,38,1,1595.96,
12:29:21,32,32,,,32,40,0,1595.96,,32,38,0,1595.96,
12:29:22,33,33,,,32,40,1,1595.96,,32,38,0,1595.96,
12:29:23,32,32,,,32,40,9,1728.96,,32,38,1,1728.96,
12:29:24,32,32,,,32,40,3,1595.96,,32,38,1,1595.96,
12:29:25,32,32,,,32,40,0,1595.96,,32,38,0,1595.96,
12:29:26,32,32,,,32,40,3,1595.96,,32,38,0,1595.96,
12:29:27,32,32,,,32,40,0,1595.96,,32,38,0,1595.96,
12:29:28,32,32,,,32,40,0,1595.96,,32,38,0,1595.96,
12:29:29,32,32,,,32,40,1,1595.96,,32,38,0,1595.96,
12:29:30,33,33,,,32,40,3,1595.96,,32,38,4,1595.96,
12:29:31,32,32,,,32,40,6,1595.96,,32,38,3,1595.96,
12:29:32,32,32,,,32,40,0,1595.96,,32,38,1,1595.96,
12:29:33,33,33,,,32,40,22,1994.95,,32,38,25,1994.95,
12:29:34,34,34,,,32,40,27,2260.94,,32,38,52,2393.94,
12:29:35,35,35,,,32,40,38,2393.94,,32,38,38,2526.94,
12:29:36,37,37,,,32,40,31,2393.94,,32,38,52,2260.94,
12:29:37,40,36,,,32,40,49,2393.94,,32,38,35,2393.94,
12:29:38,33,33,,,32,40,6,1994.95,,32,38,15,1861.95,
12:29:39,33,33,,,32,40,3,1595.96,,32,38,3,1595.96,
12:29:40,33,33,,,32,40,3,1595.96,,32,38,1,1595.96,
12:29:41,32,32,,,32,40,0,1595.96,,32,38,1,1595.96,
12:29:42,33,33,,,32,40,2,1595.96,,32,38,1,1595.96,
12:29:43,32,32,,,32,40,1,1595.96,,32,38,0,1595.96,
12:29:44,33,33,,,32,40,3,1595.96,,32,38,3,1595.96,
12:29:45,33,33,,,32,40,0,1595.96,,32,38,0,1595.96,
12:29:46,33,33,,,32,40,3,1595.96,,32,38,1,1595.96,
12:29:47,32,32,,,32,40,0,1595.96,,32,38,0,1595.96,
12:29:48,32,32,,,32,40,0,1595.96,,32,38,1,1595.96,
12:29:49,33,33,,,32,40,10,1728.96,,32,38,18,1861.95,
12:29:50,32,32,,,32,40,4,1728.96,,32,38,7,1595.96,
12:29:51,33,33,,,32,40,1,1595.96,,32,38,18,1595.96,
12:29:52,33,33,,,32,40,9,1595.96,,32,38,13,1861.95,
12:29:53,33,33,,,32,40,3,1595.96,,32,38,6,1595.96,
12:29:54,33,33,,,32,40,0,1595.96,,32,38,4,1595.96,
12:29:55,32,32,,,32,40,0,1595.96,,32,38,1,1595.96,
12:29:56,33,33,,,32,40,7,1728.96,,32,38,4,1595.96,
12:29:57,33,33,,,32,40,4,1595.96,,32,38,10,1595.96,
12:29:58,32,32,,,32,40,6,1728.96,,32,38,6,1595.96,
12:29:59,33,33,,,32,40,4,1595.96,,32,38,7,1728.96,
12:30:01,33,33,,,32,40,4,1728.96,,32,38,1,1595.96,

Session end:,12:30:01 - July 01 - 2011
